Dia,Mes,Anio,Estacion,Alcaldia,Latitud,Longitud,avgAQI
8,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,122
8,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,27
9,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,30
9,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,88
9,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,109
9,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,114
9,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,23
9,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,90
9,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,22
9,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,112
9,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,126
9,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,136
9,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,108
9,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,42
9,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,87
9,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,124
9,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,126
9,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,23
10,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,25
10,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,97
10,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,94
10,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,103
10,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,34
10,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,88
10,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,36
10,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,98
10,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,109
10,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,118
10,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,97
10,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,32
10,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,95
10,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,108
10,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,10
10,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,30
11,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,37
11,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,123
11,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,125
11,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,135
11,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,42
11,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,93
11,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,41
11,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,129
11,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,127
11,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,136
11,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,120
11,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,55
11,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,121
11,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,121
11,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,105
11,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,42
12,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,19
12,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,86
12,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,90
12,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,117
12,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,17
12,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,87
12,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,18
12,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,101
12,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,101
12,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,118
12,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,100
12,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,27
12,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,80
12,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,96
12,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,90
12,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,18
13,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,18
13,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,79
13,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,103
13,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,101
13,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,10
13,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,78
13,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,9
13,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,108
13,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,108
13,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,124
13,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,97
13,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,22
13,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,89
13,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,102
13,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,108
13,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,11
14,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,5
14,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,59
14,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,96
14,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,117
14,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,1
14,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,72
14,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,1
14,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,100
14,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,100
14,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,121
14,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,91
14,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,1
14,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,71
14,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,62
14,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,85
14,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,2
15,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,15
15,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,73
15,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,93
15,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,107
15,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,15
15,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,69
15,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,8
15,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,109
15,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,100
15,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,121
15,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,104
15,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,33
15,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,21
15,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,89
15,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,99
15,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,11
15,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,15
16,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,24
16,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,85
16,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,109
16,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,141
16,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,22
16,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,74
16,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,19
16,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,130
16,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,118
16,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,137
16,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,110
16,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,32
16,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,35
16,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,101
16,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,96
16,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,124
16,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,21
17,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,35
17,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,97
17,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,114
17,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,153
17,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,34
17,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,92
17,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,36
17,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,124
17,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,117
17,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,154
17,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,125
17,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,36
17,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,50
17,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,120
17,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,90
17,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,113
17,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,31
18,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,35
18,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,133
18,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,124
18,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,139
18,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,36
18,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,118
18,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,34
18,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,128
18,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,123
18,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,143
18,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,140
18,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,39
18,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,61
18,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,128
18,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,97
18,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,119
18,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,36
19,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,32
19,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,110
19,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,123
19,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,149
19,11,2018,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,31
19,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,90
19,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,37
19,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,133
19,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,126
19,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,141
19,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,133
19,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,36
19,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,54
19,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,111
19,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,99
19,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,112
19,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,22
20,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,23
20,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,105
20,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,135
20,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,138
20,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,107
20,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,35
20,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,137
20,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,136
20,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,150
20,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,130
20,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,40
20,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,49
20,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,119
20,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,117
20,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,142
20,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,27
21,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,28
21,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,124
21,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,144
21,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,158
21,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,112
21,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,30
21,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,145
21,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,147
21,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,160
21,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,139
21,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,47
21,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,35
21,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,121
21,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,142
21,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,144
21,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,20
22,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,38
22,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,126
22,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,150
22,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,162
22,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,106
22,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,43
22,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,154
22,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,155
22,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,161
22,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,139
22,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,73
22,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,55
22,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,129
22,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,149
22,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,152
22,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,37
23,11,2018,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,65
23,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,140
23,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,163
23,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,166
23,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,123
23,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,58
23,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,163
23,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,167
23,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,173
23,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,152
23,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,94
23,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,71
23,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,139
23,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,159
23,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,158
23,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,44
24,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,141
24,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,161
24,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,162
24,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,91
24,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,52
24,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,160
24,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,161
24,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,168
24,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,146
24,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,70
24,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,67
24,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,121
24,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,143
24,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,152
24,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,41
25,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,84
25,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,96
25,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,107
25,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,79
25,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,25
25,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,96
25,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,107
25,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,120
25,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,105
25,11,2018,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,37
25,11,2018,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,26
25,11,2018,Santa FE,CUAJIMALPA DE MORELOS,19.3573570251465,-99.2628631591797,78
25,11,2018,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,105
25,11,2018,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,87
25,11,2018,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,24
26,11,2018,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,117
26,11,2018,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,130
26,11,2018,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,156
26,11,2018,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,110
26,11,2018,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,20
26,11,2018,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,148
26,11,2018,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,137
26,11,2018,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,141
26,11,2018,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,127
