,ID,Dia,Mes,Anio,Latitud,Longitud,Alcaldia,Alcaldia_num,AQI,Crimenes,r,p value,% / 10 AQI
3320,16_9_2016_VENUS,16,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,91,2,0.03224,0.54488,0.13043
3321,17_9_2016_ALVAR,17,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,39,8,-0.00885,0.87071,-0.07645
3322,17_9_2016_BENIT,17,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,86,2,0.04593,0.38688,0.298
3323,17_9_2016_COYOA,17,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,37,4,0.21894,3e-05,2.00756
3324,17_9_2016_CUAJI,17,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,43,1,0.07397,0.26074,0.28515
3325,17_9_2016_CUAUH,17,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,85,10,0.11413,0.02903,0.55094
3326,17_9_2016_GUSTA,17,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,29,17,0.1401,0.00803,1.3659
3327,17_9_2016_IZTAC,17,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,83,8,0.11471,0.03191,0.53143
3328,17_9_2016_IZTAP,17,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,33,18,0.0709,0.1795,0.1876
3329,17_9_2016_MIGUE,17,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,78,3,0.05957,0.26429,0.31492
3330,17_9_2016_MILPA,17,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,67,1,-0.06052,0.39823,-0.32245
3331,17_9_2016_TLAHU,17,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,77,5,0.06017,0.27215,0.34631
3332,17_9_2016_TLALP,17,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,32,8,0.07686,0.14441,0.5717
3333,17_9_2016_VENUS,17,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,100,6,0.03224,0.54488,0.13043
3334,18_9_2016_ALVAR,18,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,36,11,-0.00885,0.87071,-0.07645
3335,18_9_2016_BENIT,18,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,66,3,0.04593,0.38688,0.298
3336,18_9_2016_COYOA,18,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,35,8,0.21894,3e-05,2.00756
3337,18_9_2016_CUAJI,18,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,39,1,0.07397,0.26074,0.28515
3338,18_9_2016_CUAUH,18,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,66,15,0.11413,0.02903,0.55094
3339,18_9_2016_GUSTA,18,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,26,12,0.1401,0.00803,1.3659
3340,18_9_2016_IZTAC,18,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,5,0.11471,0.03191,0.53143
3341,18_9_2016_IZTAP,18,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,34,25,0.0709,0.1795,0.1876
3342,18_9_2016_MIGUE,18,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,59,2,0.05957,0.26429,0.31492
3343,18_9_2016_MILPA,18,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,47,1,-0.06052,0.39823,-0.32245
3344,18_9_2016_TLAHU,18,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,48,2,0.06017,0.27215,0.34631
3345,18_9_2016_TLALP,18,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,40,13,0.07686,0.14441,0.5717
3346,18_9_2016_VENUS,18,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,85,7,0.03224,0.54488,0.13043
3347,19_9_2016_ALVAR,19,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,18,13,-0.00885,0.87071,-0.07645
3348,19_9_2016_BENIT,19,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,73,5,0.04593,0.38688,0.298
3349,19_9_2016_COYOA,19,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,21,9,0.21894,3e-05,2.00756
3350,19_9_2016_CUAUH,19,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,63,14,0.11413,0.02903,0.55094
3351,19_9_2016_GUSTA,19,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,20,11,0.1401,0.00803,1.3659
3352,19_9_2016_IZTAC,19,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,64,6,0.11471,0.03191,0.53143
3353,19_9_2016_IZTAP,19,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,21,26,0.0709,0.1795,0.1876
3354,19_9_2016_MIGUE,19,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,64,8,0.05957,0.26429,0.31492
3355,19_9_2016_TLALP,19,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,31,4,0.07686,0.14441,0.5717
3356,19_9_2016_VENUS,19,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,86,9,0.03224,0.54488,0.13043
3357,20_9_2016_ALVAR,20,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,21,10,-0.00885,0.87071,-0.07645
3358,20_9_2016_BENIT,20,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,60,6,0.04593,0.38688,0.298
3359,20_9_2016_COYOA,20,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,22,8,0.21894,3e-05,2.00756
3360,20_9_2016_CUAJI,20,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,23,4,0.07397,0.26074,0.28515
3361,20_9_2016_CUAUH,20,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,68,7,0.11413,0.02903,0.55094
3362,20_9_2016_GUSTA,20,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,18,15,0.1401,0.00803,1.3659
3363,20_9_2016_IZTAC,20,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,69,5,0.11471,0.03191,0.53143
3364,20_9_2016_IZTAP,20,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,19,21,0.0709,0.1795,0.1876
3365,20_9_2016_MIGUE,20,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,64,6,0.05957,0.26429,0.31492
3366,20_9_2016_MILPA,20,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,59,1,-0.06052,0.39823,-0.32245
3367,20_9_2016_TLAHU,20,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,72,1,0.06017,0.27215,0.34631
3368,20_9_2016_TLALP,20,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,31,5,0.07686,0.14441,0.5717
3369,20_9_2016_VENUS,20,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,72,7,0.03224,0.54488,0.13043
3370,21_9_2016_ALVAR,21,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,13,6,-0.00885,0.87071,-0.07645
3371,21_9_2016_BENIT,21,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,62,5,0.04593,0.38688,0.298
3372,21_9_2016_COYOA,21,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,12,9,0.21894,3e-05,2.00756
3373,21_9_2016_CUAJI,21,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,16,3,0.07397,0.26074,0.28515
3374,21_9_2016_CUAUH,21,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,63,17,0.11413,0.02903,0.55094
3375,21_9_2016_GUSTA,21,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,15,10,0.1401,0.00803,1.3659
3376,21_9_2016_IZTAC,21,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,53,5,0.11471,0.03191,0.53143
3377,21_9_2016_IZTAP,21,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,14,13,0.0709,0.1795,0.1876
3378,21_9_2016_MIGUE,21,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,57,2,0.05957,0.26429,0.31492
3379,21_9_2016_MILPA,21,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,52,2,-0.06052,0.39823,-0.32245
3380,21_9_2016_TLALP,21,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,23,6,0.07686,0.14441,0.5717
3381,21_9_2016_VENUS,21,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,67,5,0.03224,0.54488,0.13043
3382,22_9_2016_ALVAR,22,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,22,7,-0.00885,0.87071,-0.07645
3383,22_9_2016_AZCAP,22,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,22,4,-0.02489,0.64123,-0.10199
3384,22_9_2016_BENIT,22,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,75,4,0.04593,0.38688,0.298
3385,22_9_2016_COYOA,22,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,23,4,0.21894,3e-05,2.00756
3386,22_9_2016_CUAJI,22,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,22,3,0.07397,0.26074,0.28515
3387,22_9_2016_CUAUH,22,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,79,7,0.11413,0.02903,0.55094
3388,22_9_2016_GUSTA,22,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,19,16,0.1401,0.00803,1.3659
3389,22_9_2016_IZTAC,22,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,65,7,0.11471,0.03191,0.53143
3390,22_9_2016_IZTAP,22,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,26,26,0.0709,0.1795,0.1876
3391,22_9_2016_MIGUE,22,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,73,3,0.05957,0.26429,0.31492
3392,22_9_2016_MILPA,22,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,49,1,-0.06052,0.39823,-0.32245
3393,22_9_2016_TLAHU,22,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,60,3,0.06017,0.27215,0.34631
3394,22_9_2016_TLALP,22,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,26,3,0.07686,0.14441,0.5717
3395,22_9_2016_VENUS,22,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,92,6,0.03224,0.54488,0.13043
3396,23_9_2016_ALVAR,23,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,26,6,-0.00885,0.87071,-0.07645
3397,23_9_2016_AZCAP,23,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,20,8,-0.02489,0.64123,-0.10199
3398,23_9_2016_BENIT,23,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,84,1,0.04593,0.38688,0.298
3399,23_9_2016_COYOA,23,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,31,6,0.21894,3e-05,2.00756
3400,23_9_2016_CUAUH,23,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,96,18,0.11413,0.02903,0.55094
3401,23_9_2016_GUSTA,23,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,16,17,0.1401,0.00803,1.3659
3402,23_9_2016_IZTAC,23,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,79,4,0.11471,0.03191,0.53143
3403,23_9_2016_IZTAP,23,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,26,14,0.0709,0.1795,0.1876
3404,23_9_2016_MIGUE,23,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,96,3,0.05957,0.26429,0.31492
3405,23_9_2016_TLAHU,23,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,66,4,0.06017,0.27215,0.34631
3406,23_9_2016_TLALP,23,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,26,5,0.07686,0.14441,0.5717
3407,23_9_2016_VENUS,23,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,94,3,0.03224,0.54488,0.13043
3408,24_9_2016_ALVAR,24,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,46,3,-0.00885,0.87071,-0.07645
3409,24_9_2016_AZCAP,24,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,35,2,-0.02489,0.64123,-0.10199
3410,24_9_2016_BENIT,24,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,105,6,0.04593,0.38688,0.298
3411,24_9_2016_COYOA,24,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,51,5,0.21894,3e-05,2.00756
3412,24_9_2016_CUAJI,24,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,44,1,0.07397,0.26074,0.28515
3413,24_9_2016_CUAUH,24,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,105,17,0.11413,0.02903,0.55094
3414,24_9_2016_GUSTA,24,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,30,4,0.1401,0.00803,1.3659
3415,24_9_2016_IZTAC,24,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,94,6,0.11471,0.03191,0.53143
3416,24_9_2016_IZTAP,24,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,46,15,0.0709,0.1795,0.1876
3417,24_9_2016_MIGUE,24,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,92,8,0.05957,0.26429,0.31492
3418,24_9_2016_TLAHU,24,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,92,4,0.06017,0.27215,0.34631
3419,24_9_2016_TLALP,24,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,58,3,0.07686,0.14441,0.5717
3420,25_9_2016_ALVAR,25,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,38,6,-0.00885,0.87071,-0.07645
3421,25_9_2016_AZCAP,25,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,21,3,-0.02489,0.64123,-0.10199
3422,25_9_2016_BENIT,25,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,96,7,0.04593,0.38688,0.298
3423,25_9_2016_COYOA,25,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,47,5,0.21894,3e-05,2.00756
3424,25_9_2016_CUAJI,25,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,33,3,0.07397,0.26074,0.28515
3425,25_9_2016_CUAUH,25,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,95,7,0.11413,0.02903,0.55094
3426,25_9_2016_GUSTA,25,9,2016,19.4525928497314,-99.0860977172852,GUSTAVO A MADERO,12,22,6,0.1401,0.00803,1.3659
3427,25_9_2016_IZTAC,25,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,92,8,0.11471,0.03191,0.53143
3428,25_9_2016_IZTAP,25,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,41,23,0.0709,0.1795,0.1876
3429,25_9_2016_MIGUE,25,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,88,5,0.05957,0.26429,0.31492
3430,25_9_2016_TLAHU,25,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,92,5,0.06017,0.27215,0.34631
3431,25_9_2016_TLALP,25,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,58,5,0.07686,0.14441,0.5717
3432,25_9_2016_VENUS,25,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,112,6,0.03224,0.54488,0.13043
3433,26_9_2016_ALVAR,26,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,15,6,-0.00885,0.87071,-0.07645
3434,26_9_2016_AZCAP,26,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,12,4,-0.02489,0.64123,-0.10199
3435,26_9_2016_BENIT,26,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,76,7,0.04593,0.38688,0.298
3436,26_9_2016_COYOA,26,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,19,6,0.21894,3e-05,2.00756
3437,26_9_2016_CUAJI,26,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,20,1,0.07397,0.26074,0.28515
3438,26_9_2016_CUAUH,26,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,73,17,0.11413,0.02903,0.55094
3439,26_9_2016_IZTAC,26,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,5,0.11471,0.03191,0.53143
3440,26_9_2016_IZTAP,26,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,20,22,0.0709,0.1795,0.1876
3441,26_9_2016_MIGUE,26,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,65,5,0.05957,0.26429,0.31492
3442,26_9_2016_TLAHU,26,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,65,6,0.06017,0.27215,0.34631
3443,26_9_2016_TLALP,26,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,26,5,0.07686,0.14441,0.5717
3444,26_9_2016_VENUS,26,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,62,5,0.03224,0.54488,0.13043
3445,27_9_2016_ALVAR,27,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,10,9,-0.00885,0.87071,-0.07645
3446,27_9_2016_AZCAP,27,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,9,5,-0.02489,0.64123,-0.10199
3447,27_9_2016_BENIT,27,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,59,6,0.04593,0.38688,0.298
3448,27_9_2016_COYOA,27,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,12,6,0.21894,3e-05,2.00756
3449,27_9_2016_CUAJI,27,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,14,2,0.07397,0.26074,0.28515
3450,27_9_2016_CUAUH,27,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,58,12,0.11413,0.02903,0.55094
3451,27_9_2016_IZTAC,27,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,49,2,0.11471,0.03191,0.53143
3452,27_9_2016_IZTAP,27,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,14,22,0.0709,0.1795,0.1876
3453,27_9_2016_MIGUE,27,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,58,4,0.05957,0.26429,0.31492
3454,27_9_2016_TLAHU,27,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,50,4,0.06017,0.27215,0.34631
3455,27_9_2016_TLALP,27,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,21,5,0.07686,0.14441,0.5717
3456,27_9_2016_VENUS,27,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,69,7,0.03224,0.54488,0.13043
3457,28_9_2016_ALVAR,28,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,10,5,-0.00885,0.87071,-0.07645
3458,28_9_2016_AZCAP,28,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,7,5,-0.02489,0.64123,-0.10199
3459,28_9_2016_BENIT,28,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,60,1,0.04593,0.38688,0.298
3460,28_9_2016_COYOA,28,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,9,8,0.21894,3e-05,2.00756
3461,28_9_2016_CUAUH,28,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,66,7,0.11413,0.02903,0.55094
3462,28_9_2016_IZTAC,28,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,60,1,0.11471,0.03191,0.53143
3463,28_9_2016_IZTAP,28,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,9,21,0.0709,0.1795,0.1876
3464,28_9_2016_MIGUE,28,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,44,1,0.05957,0.26429,0.31492
3465,28_9_2016_MILPA,28,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,48,1,-0.06052,0.39823,-0.32245
3466,28_9_2016_TLAHU,28,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,49,3,0.06017,0.27215,0.34631
3467,28_9_2016_TLALP,28,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,13,15,0.07686,0.14441,0.5717
3468,28_9_2016_VENUS,28,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,77,5,0.03224,0.54488,0.13043
3469,29_9_2016_ALVAR,29,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,15,3,-0.00885,0.87071,-0.07645
3470,29_9_2016_AZCAP,29,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,9,3,-0.02489,0.64123,-0.10199
3471,29_9_2016_BENIT,29,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,65,2,0.04593,0.38688,0.298
3472,29_9_2016_COYOA,29,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,17,2,0.21894,3e-05,2.00756
3473,29_9_2016_CUAJI,29,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,19,1,0.07397,0.26074,0.28515
3474,29_9_2016_CUAUH,29,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,60,13,0.11413,0.02903,0.55094
3475,29_9_2016_IZTAC,29,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,59,2,0.11471,0.03191,0.53143
3476,29_9_2016_IZTAP,29,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,13,13,0.0709,0.1795,0.1876
3477,29_9_2016_MILPA,29,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,49,2,-0.06052,0.39823,-0.32245
3478,29_9_2016_TLALP,29,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,21,6,0.07686,0.14441,0.5717
3479,29_9_2016_VENUS,29,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,75,5,0.03224,0.54488,0.13043
3480,30_9_2016_ALVAR,30,9,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,19,6,-0.00885,0.87071,-0.07645
3481,30_9_2016_AZCAP,30,9,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,11,5,-0.02489,0.64123,-0.10199
3482,30_9_2016_BENIT,30,9,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,79,6,0.04593,0.38688,0.298
3483,30_9_2016_COYOA,30,9,2016,19.3044414520264,-99.103630065918,COYOACAN,14,19,6,0.21894,3e-05,2.00756
3484,30_9_2016_CUAJI,30,9,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,21,1,0.07397,0.26074,0.28515
3485,30_9_2016_CUAUH,30,9,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,64,9,0.11413,0.02903,0.55094
3486,30_9_2016_IZTAC,30,9,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,70,5,0.11471,0.03191,0.53143
3487,30_9_2016_IZTAP,30,9,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,17,12,0.0709,0.1795,0.1876
3488,30_9_2016_MIGUE,30,9,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,68,2,0.05957,0.26429,0.31492
3489,30_9_2016_MILPA,30,9,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,65,1,-0.06052,0.39823,-0.32245
3490,30_9_2016_TLAHU,30,9,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,76,4,0.06017,0.27215,0.34631
3491,30_9_2016_TLALP,30,9,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,26,11,0.07686,0.14441,0.5717
3492,30_9_2016_VENUS,30,9,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,94,4,0.03224,0.54488,0.13043
3493,1_10_2016_ALVAR,1,10,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,26,11,-0.00885,0.87071,-0.07645
3494,1_10_2016_AZCAP,1,10,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,19,5,-0.02489,0.64123,-0.10199
3495,1_10_2016_BENIT,1,10,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,96,7,0.04593,0.38688,0.298
3496,1_10_2016_COYOA,1,10,2016,19.3044414520264,-99.103630065918,COYOACAN,14,32,6,0.21894,3e-05,2.00756
3497,1_10_2016_CUAJI,1,10,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,28,2,0.07397,0.26074,0.28515
3498,1_10_2016_CUAUH,1,10,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,92,17,0.11413,0.02903,0.55094
3499,1_10_2016_IZTAC,1,10,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,82,5,0.11471,0.03191,0.53143
3500,1_10_2016_IZTAP,1,10,2016,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,32,17,0.0709,0.1795,0.1876
3501,1_10_2016_MIGUE,1,10,2016,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,75,1,0.05957,0.26429,0.31492
3502,1_10_2016_MILPA,1,10,2016,19.1769008636475,-98.9901885986328,MILPA ALTA,13,81,2,-0.06052,0.39823,-0.32245
3503,1_10_2016_TLAHU,1,10,2016,19.2464580535889,-99.0105667114258,TLAHUAC,6,86,8,0.06017,0.27215,0.34631
3504,1_10_2016_TLALP,1,10,2016,19.1542854309082,-99.1626129150391,TLALPAN,4,36,7,0.07686,0.14441,0.5717
3505,1_10_2016_VENUS,1,10,2016,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,26,5,0.03224,0.54488,0.13043
3506,2_10_2016_ALVAR,2,10,2016,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,32,9,-0.00885,0.87071,-0.07645
3507,2_10_2016_AZCAP,2,10,2016,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,16,4,-0.02489,0.64123,-0.10199
3508,2_10_2016_BENIT,2,10,2016,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,83,11,0.04593,0.38688,0.298
3509,2_10_2016_COYOA,2,10,2016,19.3044414520264,-99.103630065918,COYOACAN,14,32,5,0.21894,3e-05,2.00756
3510,2_10_2016_CUAJI,2,10,2016,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,23,4,0.07397,0.26074,0.28515
3511,2_10_2016_CUAUH,2,10,2016,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,85,13,0.11413,0.02903,0.55094
3512,2_10_2016_GUSTA,2,10,2016,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,25,8,0.1401,0.00803,1.3659
3513,2_10_2016_IZTAC,2,10,2016,19.3844127655029,-99.1176376342773,IZTACALCO,3,79,6,0.11471,0.03191,0.53143
